id,first_name,last_name,age
9331,Daniil,Mäkinen,83
9332,Leonid,Lehtinen,22
9333,Sofia,Koskinen,92
9334,Maria,Heikkinen,77
9335,Anatoly,Heikkinen,71
9336,Anatoly,Heikkinen,35
9337,Igor,Korhonen,30
9338,Anya,Mäkelä,19
9339,Boris,Laine,81
9340,Igor,Virtanen,97
9341,Igor,Mäkinen,39
9342,Anastasia,Mäkinen,84
9343,Anatoly,Lehtinen,23
9344,Anya,Koskinen,18
9345,Daniil,Virtanen,86
9346,Daniil,Mäkelä,34
9347,Boris,Järvinen,73
9348,Aleksandr,Lehtinen,18
9349,Dmitri,Hämäläinen,27
9350,Ekaterina,Hämäläinen,78
9351,Boris,Virtanen,78
9352,Nikita,Järvinen,79
9353,Alexei,Järvinen,51
9354,Ekaterina,Lehtonen,70
9355,Anastasia,Hämäläinen,60
9356,Boris,Lehtonen,30
9357,Dmitri,Laine,29
9358,Alexei,Lehtonen,92
9359,Alina,Laine,91
9360,Nikita,Koskinen,36
9361,Aleksandr,Nieminen,94
9362,Maria,Virtanen,83
9363,Anastasia,Nieminen,28
9364,Anatoly,Lehtonen,65
9365,Anatoly,Mäkinen,90
9366,Anatoly,Heikkinen,96
9367,Anya,Laine,51
9368,Boris,Lehtinen,69
9369,Boris,Koskinen,45
9370,Aleksandr,Heikkinen,94
9371,Maria,Koskinen,71
9372,Aleksandr,Heikkinen,48
9373,Anatoly,Hämäläinen,98
9374,Ekaterina,Laine,72
9375,Alina,Heikkinen,45
9376,Maria,Virtanen,70
9377,Ekaterina,Lehtinen,20
9378,Dmitri,Järvinen,97
9379,Dmitri,Korhonen,75
9380,Anastasia,Koskinen,92
9381,Anatoly,Nieminen,21
9382,Aleksandr,Järvinen,41
9383,Nikita,Nieminen,25
9384,Alexei,Heikkinen,88
9385,Dmitri,Lehtinen,73
9386,Ekaterina,Mäkinen,37
9387,Aleksandr,Laine,20
9388,Nikita,Heikkinen,49
9389,Nikita,Lehtinen,51
9390,Anastasia,Virtanen,21
9391,Leonid,Koskinen,89
9392,Aleksandr,Nieminen,50
9393,Aleksandr,Korhonen,74
9394,Maria,Korhonen,92
9395,Dmitri,Laine,44
9396,Alexei,Korhonen,91
9397,Boris,Lehtonen,95
9398,Anatoly,Virtanen,83
9399,Alina,Hämäläinen,49
9400,Boris,Järvinen,54
9401,Nikita,Mäkelä,75
9402,Alexei,Järvinen,73
9403,Boris,Lehtonen,76
9404,Alina,Korhonen,75
9405,Alina,Laine,39
9406,Leonid,Heikkinen,69
9407,Igor,Mäkelä,45
9408,Boris,Virtanen,29
9409,Anya,Korhonen,38
9410,Aleksandr,Hämäläinen,91
9411,Anastasia,Koskinen,22
9412,Anatoly,Koskinen,25
9413,Nikita,Korhonen,38
9414,Ekaterina,Koskinen,20
9415,Sofia,Hämäläinen,56
9416,Dmitri,Lehtinen,47
9417,Anya,Nieminen,82
9418,Sofia,Lehtinen,54
9419,Maria,Nieminen,50
9420,Sofia,Järvinen,20
9421,Igor,Laine,26
9422,Daniil,Hämäläinen,59
9423,Sofia,Lehtinen,96
9424,Anastasia,Koskinen,21
9425,Daniil,Lehtinen,81
9426,Alina,Laine,98
9427,Maria,Koskinen,70
9428,Leonid,Korhonen,23
9429,Anya,Heikkinen,69
9430,Daniil,Mäkelä,98
9431,Leonid,Lehtonen,83
9432,Leonid,Lehtinen,47
9433,Ekaterina,Laine,47
9434,Maria,Lehtinen,19
9435,Aleksandr,Hämäläinen,29
9436,Alexei,Järvinen,69
9437,Igor,Laine,96
9438,Aleksandr,Lehtonen,97
9439,Anastasia,Laine,99
9440,Aleksandr,Korhonen,32
9441,Anatoly,Korhonen,42
9442,Ekaterina,Järvinen,38
9443,Alexei,Mäkelä,97
9444,Alexei,Mäkinen,74
9445,Nikita,Mäkelä,24
9446,Maria,Hämäläinen,56
9447,Maria,Korhonen,94
9448,Alexei,Heikkinen,86
9449,Daniil,Hämäläinen,49
9450,Maria,Heikkinen,42
9451,Aleksandr,Hämäläinen,56
9452,Dmitri,Hämäläinen,90
9453,Daniil,Koskinen,23
9454,Aleksandr,Järvinen,97
9455,Anatoly,Koskinen,35
9456,Maria,Heikkinen,90
9457,Anastasia,Heikkinen,22
9458,Maria,Nieminen,30
9459,Daniil,Korhonen,50
9460,Sofia,Lehtonen,51
9461,Dmitri,Virtanen,71
9462,Daniil,Korhonen,62
9463,Daniil,Korhonen,85
9464,Anatoly,Mäkelä,70
9465,Igor,Mäkelä,31
9466,Anatoly,Lehtonen,78
9467,Ekaterina,Lehtinen,32
9468,Anya,Mäkinen,55
9469,Sofia,Nieminen,74
9470,Maria,Laine,48
9471,Anatoly,Nieminen,45
9472,Igor,Lehtinen,74
9473,Anatoly,Laine,92
9474,Anya,Korhonen,18
9475,Ekaterina,Hämäläinen,34
9476,Leonid,Virtanen,30
9477,Boris,Korhonen,89
9478,Igor,Nieminen,20
9479,Anatoly,Laine,61
9480,Boris,Hämäläinen,32
9481,Boris,Nieminen,34
9482,Nikita,Virtanen,90
9483,Leonid,Koskinen,72
9484,Anya,Lehtonen,67
9485,Anya,Lehtinen,93
9486,Alina,Korhonen,31
9487,Ekaterina,Mäkinen,19
9488,Anatoly,Laine,60
9489,Alina,Hämäläinen,61
9490,Anastasia,Järvinen,64
9491,Alexei,Lehtonen,52
9492,Alexei,Järvinen,26
9493,Alina,Korhonen,48
9494,Nikita,Hämäläinen,23
9495,Ekaterina,Mäkinen,78
9496,Leonid,Lehtinen,39
9497,Ekaterina,Korhonen,59
9498,Anastasia,Hämäläinen,25
9499,Nikita,Korhonen,74
9500,Maria,Lehtonen,21
9501,Aleksandr,Mäkinen,75
9502,Daniil,Virtanen,72
9503,Ekaterina,Lehtinen,47
9504,Nikita,Heikkinen,33
9505,Boris,Lehtonen,28
9506,Anya,Mäkinen,92
9507,Aleksandr,Koskinen,50
9508,Boris,Lehtinen,73
9509,Anastasia,Korhonen,76
9510,Daniil,Mäkinen,18
9511,Maria,Korhonen,70
9512,Alina,Lehtonen,69
9513,Aleksandr,Nieminen,43
9514,Leonid,Lehtonen,32
9515,Alina,Virtanen,39
9516,Anastasia,Heikkinen,22
9517,Dmitri,Järvinen,59
9518,Nikita,Mäkinen,40
9519,Anya,Lehtinen,65
9520,Leonid,Hämäläinen,70
9521,Daniil,Korhonen,83
9522,Dmitri,Lehtinen,21
9523,Sofia,Virtanen,38
9524,Anya,Hämäläinen,22
9525,Dmitri,Virtanen,81
9526,Alina,Koskinen,95
9527,Nikita,Järvinen,72
9528,Aleksandr,Mäkinen,73
9529,Ekaterina,Virtanen,84
9530,Ekaterina,Virtanen,86
9531,Anya,Virtanen,68
9532,Anastasia,Mäkinen,61
9533,Daniil,Laine,86
9534,Anastasia,Järvinen,29
9535,Dmitri,Laine,46
9536,Daniil,Virtanen,38
9537,Anya,Järvinen,92
9538,Anya,Virtanen,89
9539,Sofia,Laine,49
9540,Nikita,Lehtonen,61
9541,Daniil,Koskinen,71
9542,Aleksandr,Heikkinen,20
9543,Boris,Hämäläinen,94
9544,Leonid,Heikkinen,76
9545,Aleksandr,Mäkelä,56
9546,Anya,Lehtonen,49
9547,Boris,Laine,33
9548,Anastasia,Laine,75
9549,Nikita,Koskinen,59
9550,Alexei,Heikkinen,92
9551,Boris,Mäkelä,22
9552,Igor,Lehtinen,56
9553,Leonid,Virtanen,64
9554,Sofia,Mäkinen,30
9555,Dmitri,Koskinen,43
9556,Dmitri,Korhonen,92
9557,Anastasia,Heikkinen,98
9558,Alina,Järvinen,23
9559,Anatoly,Hämäläinen,66
9560,Anatoly,Heikkinen,96
9561,Anastasia,Nieminen,67
9562,Maria,Nieminen,44
9563,Anastasia,Korhonen,36
9564,Leonid,Laine,19
9565,Igor,Järvinen,88
9566,Aleksandr,Hämäläinen,49
9567,Sofia,Koskinen,43
9568,Nikita,Laine,77
9569,Aleksandr,Mäkelä,27
9570,Maria,Mäkinen,41
9571,Maria,Heikkinen,91
9572,Ekaterina,Järvinen,39
9573,Aleksandr,Järvinen,94
9574,Maria,Laine,32
9575,Maria,Laine,24
9576,Ekaterina,Lehtinen,94
9577,Anatoly,Nieminen,35
9578,Igor,Laine,88
9579,Anya,Mäkinen,26
9580,Nikita,Lehtinen,26
9581,Maria,Heikkinen,36
9582,Aleksandr,Nieminen,40
9583,Igor,Laine,36
9584,Nikita,Heikkinen,75
9585,Daniil,Järvinen,59
9586,Alina,Virtanen,98
9587,Anya,Mäkinen,29
9588,Anya,Lehtinen,67
9589,Ekaterina,Koskinen,56
9590,Anya,Mäkelä,60
9591,Anastasia,Virtanen,40
9592,Dmitri,Hämäläinen,71
9593,Aleksandr,Lehtonen,49
9594,Sofia,Laine,66
9595,Maria,Lehtinen,96
9596,Anastasia,Lehtonen,79
9597,Igor,Nieminen,70
9598,Anya,Virtanen,54
9599,Maria,Lehtinen,95
9600,Maria,Lehtinen,32
9601,Dmitri,Laine,61
9602,Anya,Lehtinen,86
9603,Sofia,Järvinen,37
9604,Anastasia,Lehtonen,20
9605,Maria,Nieminen,96
9606,Anya,Nieminen,39
9607,Anya,Mäkinen,75
9608,Aleksandr,Laine,94
9609,Alina,Lehtinen,96
9610,Maria,Laine,71
9611,Anatoly,Lehtonen,92
9612,Leonid,Lehtinen,44
9613,Boris,Lehtonen,52
9614,Alina,Lehtinen,47
9615,Leonid,Laine,63
9616,Aleksandr,Virtanen,49
9617,Anatoly,Korhonen,47
9618,Daniil,Lehtinen,23
9619,Alina,Korhonen,22
9620,Leonid,Lehtonen,43
9621,Anastasia,Virtanen,62
9622,Nikita,Korhonen,98
9623,Alina,Hämäläinen,73
9624,Aleksandr,Nieminen,85
9625,Boris,Lehtinen,68
9626,Dmitri,Lehtonen,75
9627,Anastasia,Koskinen,49
9628,Anastasia,Laine,28
9629,Maria,Laine,39
9630,Aleksandr,Laine,18
9631,Maria,Heikkinen,57
9632,Ekaterina,Koskinen,64
9633,Igor,Järvinen,78
9634,Ekaterina,Järvinen,44
9635,Anatoly,Lehtinen,27
9636,Ekaterina,Koskinen,37
9637,Maria,Laine,53
9638,Anya,Järvinen,69
9639,Alexei,Virtanen,84
9640,Anastasia,Mäkinen,85
9641,Alexei,Hämäläinen,51
9642,Daniil,Mäkelä,98
9643,Aleksandr,Virtanen,95
9644,Aleksandr,Mäkelä,88
9645,Leonid,Heikkinen,64
9646,Leonid,Mäkinen,72
9647,Boris,Hämäläinen,53
9648,Dmitri,Hämäläinen,93
9649,Dmitri,Nieminen,69
9650,Dmitri,Heikkinen,82
9651,Ekaterina,Heikkinen,54
9652,Anastasia,Lehtonen,39
9653,Aleksandr,Virtanen,31
9654,Dmitri,Heikkinen,88
9655,Anya,Lehtonen,97
9656,Anatoly,Järvinen,21
9657,Ekaterina,Lehtonen,75
9658,Sofia,Lehtinen,30
9659,Nikita,Mäkelä,60
9660,Alina,Nieminen,49
9661,Nikita,Lehtinen,35
9662,Alexei,Korhonen,87
9663,Aleksandr,Järvinen,77
9664,Dmitri,Lehtinen,25
9665,Alina,Lehtonen,90
9666,Nikita,Laine,28
9667,Anya,Korhonen,25
9668,Alina,Mäkinen,62
9669,Nikita,Nieminen,86
9670,Anya,Järvinen,21
9671,Nikita,Nieminen,49
9672,Dmitri,Mäkelä,58
9673,Anya,Virtanen,53
9674,Igor,Lehtonen,90
9675,Anastasia,Nieminen,47
9676,Ekaterina,Heikkinen,66
9677,Aleksandr,Mäkelä,99
9678,Boris,Lehtonen,49
9679,Dmitri,Korhonen,94
9680,Igor,Lehtinen,44
9681,Daniil,Mäkinen,91
9682,Leonid,Järvinen,60
9683,Aleksandr,Heikkinen,65
9684,Anastasia,Hämäläinen,90
9685,Ekaterina,Korhonen,91
9686,Dmitri,Virtanen,56
9687,Aleksandr,Järvinen,92
9688,Boris,Laine,56
9689,Alexei,Mäkinen,25
9690,Anya,Nieminen,96
9691,Igor,Laine,43
9692,Maria,Virtanen,62
9693,Leonid,Lehtinen,83
9694,Daniil,Virtanen,90
9695,Nikita,Lehtonen,47
9696,Maria,Heikkinen,30
9697,Maria,Lehtonen,86
9698,Anya,Nieminen,46
9699,Boris,Mäkinen,60
9700,Alina,Lehtinen,60
9701,Anastasia,Mäkelä,79
9702,Daniil,Lehtinen,69
9703,Boris,Lehtinen,47
9704,Alina,Mäkinen,31
9705,Anastasia,Lehtinen,98
9706,Ekaterina,Mäkelä,74
9707,Igor,Heikkinen,88
9708,Igor,Nieminen,24
9709,Aleksandr,Hämäläinen,73
9710,Anastasia,Heikkinen,41
9711,Anatoly,Laine,29
9712,Alexei,Nieminen,46
9713,Ekaterina,Lehtonen,32
9714,Aleksandr,Heikkinen,94
9715,Dmitri,Korhonen,27
9716,Anya,Hämäläinen,86
9717,Anatoly,Lehtinen,73
9718,Igor,Nieminen,50
9719,Daniil,Mäkinen,28
9720,Sofia,Hämäläinen,51
9721,Anya,Järvinen,97
9722,Maria,Mäkinen,49
9723,Sofia,Mäkinen,26
9724,Aleksandr,Heikkinen,37
9725,Dmitri,Virtanen,85
9726,Igor,Lehtonen,29
9727,Sofia,Laine,70
9728,Nikita,Nieminen,86
9729,Anya,Nieminen,40
9730,Maria,Laine,70
9731,Aleksandr,Korhonen,30
9732,Leonid,Järvinen,60
9733,Alina,Lehtonen,91
9734,Anastasia,Nieminen,70
9735,Anastasia,Nieminen,89
9736,Dmitri,Koskinen,78
9737,Dmitri,Nieminen,67
9738,Nikita,Hämäläinen,53
9739,Alina,Virtanen,43
9740,Boris,Lehtinen,79
9741,Alina,Koskinen,79
9742,Maria,Järvinen,77
9743,Anatoly,Lehtinen,19
9744,Leonid,Mäkelä,48
9745,Sofia,Nieminen,52
9746,Aleksandr,Hämäläinen,56
9747,Dmitri,Nieminen,69
9748,Leonid,Virtanen,86
9749,Daniil,Heikkinen,94
9750,Anya,Korhonen,65
9751,Maria,Järvinen,24
9752,Dmitri,Mäkelä,37
9753,Maria,Laine,22
9754,Ekaterina,Heikkinen,69
9755,Boris,Laine,59
9756,Ekaterina,Virtanen,89
9757,Dmitri,Hämäläinen,67
9758,Alina,Nieminen,86
9759,Anastasia,Heikkinen,18
9760,Nikita,Lehtinen,96
9761,Ekaterina,Koskinen,69
9762,Igor,Virtanen,79
9763,Anya,Koskinen,95
9764,Daniil,Koskinen,53
9765,Aleksandr,Järvinen,56
9766,Aleksandr,Nieminen,99
9767,Boris,Lehtonen,84
9768,Sofia,Mäkelä,91
9769,Daniil,Mäkelä,38
9770,Daniil,Koskinen,53
9771,Anatoly,Järvinen,37
9772,Maria,Lehtonen,80
9773,Dmitri,Laine,79
9774,Daniil,Nieminen,76
9775,Boris,Järvinen,26
9776,Anatoly,Koskinen,88
9777,Alexei,Mäkinen,58
9778,Igor,Virtanen,99
9779,Igor,Koskinen,76
9780,Anatoly,Hämäläinen,49
9781,Anya,Koskinen,58
9782,Sofia,Lehtonen,56
9783,Boris,Koskinen,50
9784,Ekaterina,Lehtonen,21
9785,Maria,Heikkinen,82
9786,Boris,Hämäläinen,38
9787,Daniil,Nieminen,76
9788,Daniil,Koskinen,41
9789,Maria,Virtanen,73
9790,Anatoly,Laine,69
9791,Boris,Heikkinen,19
9792,Alina,Hämäläinen,94
9793,Boris,Koskinen,79
9794,Boris,Mäkinen,72
9795,Sofia,Korhonen,53
9796,Boris,Koskinen,21
9797,Anya,Lehtinen,31
9798,Dmitri,Korhonen,55
9799,Anatoly,Lehtonen,43
9800,Aleksandr,Koskinen,59
9801,Anatoly,Korhonen,77
9802,Ekaterina,Hämäläinen,34
9803,Maria,Järvinen,73
9804,Anatoly,Mäkelä,18
9805,Dmitri,Lehtinen,63
9806,Igor,Mäkelä,74
9807,Nikita,Heikkinen,86
9808,Aleksandr,Lehtonen,51
9809,Dmitri,Hämäläinen,96
9810,Igor,Mäkinen,68
9811,Maria,Virtanen,55
9812,Anatoly,Laine,81
9813,Daniil,Laine,95
9814,Anatoly,Heikkinen,88
9815,Boris,Heikkinen,54
9816,Nikita,Mäkelä,92
9817,Anya,Hämäläinen,64
9818,Ekaterina,Järvinen,66
9819,Dmitri,Lehtonen,23
9820,Anya,Lehtinen,70
9821,Dmitri,Mäkinen,67
9822,Nikita,Virtanen,42
9823,Daniil,Virtanen,91
9824,Alina,Laine,59
9825,Anya,Laine,76
9826,Leonid,Mäkelä,97
9827,Igor,Järvinen,76
9828,Daniil,Lehtonen,76
9829,Anatoly,Koskinen,90
9830,Boris,Nieminen,99
9831,Aleksandr,Korhonen,96
9832,Aleksandr,Korhonen,92
9833,Dmitri,Järvinen,86
9834,Nikita,Korhonen,88
9835,Ekaterina,Nieminen,85
9836,Ekaterina,Lehtonen,83
9837,Alina,Mäkinen,43
9838,Dmitri,Heikkinen,22
9839,Boris,Nieminen,20
9840,Leonid,Heikkinen,68
9841,Aleksandr,Hämäläinen,33
9842,Igor,Heikkinen,36
9843,Daniil,Hämäläinen,65
9844,Daniil,Nieminen,61
9845,Sofia,Mäkelä,64
9846,Alina,Järvinen,80
9847,Leonid,Laine,23
9848,Alina,Lehtinen,44
9849,Leonid,Hämäläinen,96
9850,Igor,Lehtonen,21
9851,Alina,Mäkelä,93
9852,Nikita,Laine,62
9853,Maria,Laine,43
9854,Leonid,Mäkelä,65
9855,Leonid,Mäkinen,23
9856,Maria,Heikkinen,37
9857,Maria,Lehtinen,29
9858,Dmitri,Lehtinen,77
9859,Alina,Koskinen,91
9860,Alina,Koskinen,22
9861,Dmitri,Koskinen,96
9862,Leonid,Laine,43
9863,Igor,Laine,45
9864,Maria,Korhonen,97
9865,Alexei,Lehtonen,28
9866,Igor,Lehtinen,87
9867,Daniil,Heikkinen,40
9868,Anastasia,Järvinen,96
9869,Anastasia,Heikkinen,44
9870,Aleksandr,Hämäläinen,45
9871,Sofia,Järvinen,82
9872,Daniil,Mäkelä,21
9873,Maria,Mäkelä,65
9874,Anya,Virtanen,44
9875,Igor,Hämäläinen,53
9876,Dmitri,Lehtinen,31
9877,Igor,Koskinen,90
9878,Ekaterina,Lehtonen,65
9879,Anya,Lehtinen,99
9880,Alina,Virtanen,80
9881,Maria,Mäkinen,23
9882,Ekaterina,Virtanen,82
9883,Leonid,Koskinen,75
9884,Ekaterina,Virtanen,23
9885,Anya,Mäkelä,35
9886,Ekaterina,Mäkelä,60
9887,Alina,Korhonen,95
9888,Leonid,Virtanen,42
9889,Igor,Nieminen,50
9890,Igor,Järvinen,98
9891,Nikita,Hämäläinen,34
9892,Leonid,Järvinen,59
9893,Ekaterina,Järvinen,74
9894,Anatoly,Koskinen,31
9895,Igor,Mäkinen,94
9896,Dmitri,Järvinen,65
9897,Daniil,Nieminen,98
9898,Alexei,Korhonen,30
9899,Alexei,Lehtinen,36
9900,Maria,Lehtonen,87
9901,Daniil,Laine,95
9902,Anastasia,Lehtonen,30
9903,Maria,Hämäläinen,56
9904,Leonid,Mäkelä,84
9905,Anastasia,Mäkelä,89
9906,Anastasia,Korhonen,31
9907,Boris,Mäkelä,33
9908,Nikita,Mäkinen,45
9909,Anastasia,Lehtonen,26
9910,Maria,Hämäläinen,24
9911,Daniil,Lehtinen,58
9912,Boris,Järvinen,96
9913,Anya,Hämäläinen,35
9914,Anatoly,Nieminen,94
9915,Daniil,Lehtonen,43
9916,Boris,Lehtonen,29
9917,Sofia,Lehtonen,47
9918,Aleksandr,Koskinen,22
9919,Daniil,Laine,30
9920,Anatoly,Heikkinen,76
9921,Leonid,Lehtinen,18
9922,Maria,Lehtonen,76
9923,Dmitri,Korhonen,42
9924,Sofia,Koskinen,55
9925,Boris,Hämäläinen,74
9926,Anatoly,Mäkinen,62
9927,Daniil,Lehtonen,56
9928,Anastasia,Heikkinen,99
9929,Sofia,Virtanen,64
9930,Ekaterina,Koskinen,64
9931,Boris,Nieminen,31
9932,Nikita,Virtanen,96
9933,Anastasia,Laine,32
9934,Igor,Lehtonen,63
9935,Maria,Virtanen,80
9936,Ekaterina,Järvinen,58
9937,Anastasia,Koskinen,81
9938,Nikita,Korhonen,67
9939,Aleksandr,Lehtinen,80
9940,Boris,Mäkelä,46
9941,Boris,Mäkinen,40
9942,Dmitri,Nieminen,81
9943,Alexei,Heikkinen,96
9944,Nikita,Nieminen,39
9945,Alexei,Virtanen,42
9946,Aleksandr,Korhonen,36
9947,Leonid,Nieminen,98
9948,Aleksandr,Korhonen,49
9949,Alexei,Virtanen,18
9950,Igor,Hämäläinen,98
9951,Boris,Laine,60
9952,Anastasia,Lehtonen,85
9953,Anya,Mäkinen,79
9954,Alexei,Nieminen,18
9955,Anastasia,Hämäläinen,96
9956,Anya,Korhonen,19
9957,Ekaterina,Mäkelä,62
9958,Anya,Mäkelä,80
9959,Daniil,Lehtonen,73
9960,Anatoly,Järvinen,18
9961,Anastasia,Lehtonen,34
9962,Maria,Mäkelä,49
9963,Boris,Mäkinen,31
9964,Aleksandr,Koskinen,87
9965,Nikita,Heikkinen,56
9966,Igor,Lehtinen,27
9967,Maria,Koskinen,92
9968,Leonid,Koskinen,78
9969,Ekaterina,Koskinen,34
9970,Alexei,Mäkinen,99
9971,Daniil,Nieminen,22
9972,Anastasia,Järvinen,54
9973,Ekaterina,Lehtinen,47
9974,Daniil,Virtanen,61
9975,Alexei,Lehtonen,53
9976,Alexei,Nieminen,45
9977,Nikita,Heikkinen,35
9978,Boris,Nieminen,30
9979,Leonid,Virtanen,29
9980,Aleksandr,Korhonen,83
9981,Anastasia,Lehtonen,64
9982,Igor,Laine,64
9983,Maria,Lehtinen,24
9984,Aleksandr,Mäkinen,48
9985,Igor,Nieminen,99
9986,Aleksandr,Nieminen,27
9987,Igor,Järvinen,90
9988,Alexei,Heikkinen,18
9989,Anatoly,Järvinen,66
9990,Maria,Heikkinen,55
9991,Igor,Virtanen,52
9992,Ekaterina,Virtanen,20
9993,Anatoly,Järvinen,45
9994,Anya,Nieminen,42
9995,Anatoly,Lehtinen,66
9996,Dmitri,Korhonen,51
9997,Dmitri,Nieminen,28
9998,Anastasia,Hämäläinen,40
9999,Igor,Mäkelä,19
10000,Anya,Lehtinen,58
10001,Boris,Hämäläinen,29
10002,Anatoly,Nieminen,72
10003,Anatoly,Heikkinen,72
10004,Nikita,Mäkinen,88
10005,Leonid,Lehtonen,35
10006,Alina,Mäkelä,30
10007,Leonid,Heikkinen,19
10008,Anya,Lehtinen,86
10009,Maria,Nieminen,51
10010,Dmitri,Korhonen,43
10011,Boris,Laine,55
10012,Anastasia,Korhonen,98
10013,Dmitri,Heikkinen,22
10014,Leonid,Hämäläinen,18
10015,Daniil,Lehtinen,91
10016,Nikita,Hämäläinen,85
10017,Alexei,Koskinen,99
10018,Anatoly,Mäkelä,40
10019,Ekaterina,Lehtonen,24
10020,Igor,Mäkinen,47
10021,Sofia,Korhonen,47
10022,Daniil,Mäkelä,44
10023,Dmitri,Koskinen,58
10024,Daniil,Mäkinen,66
10025,Anya,Mäkelä,49
10026,Igor,Heikkinen,52
10027,Daniil,Lehtinen,81
10028,Boris,Lehtonen,60
10029,Maria,Hämäläinen,66
10030,Dmitri,Nieminen,44
10031,Anastasia,Lehtonen,50
10032,Dmitri,Lehtonen,31
10033,Boris,Laine,18
10034,Alina,Järvinen,99
10035,Anatoly,Mäkinen,97
10036,Maria,Virtanen,29
10037,Nikita,Nieminen,98
10038,Anatoly,Laine,24
10039,Anya,Korhonen,27
10040,Anya,Laine,61
10041,Nikita,Korhonen,62
10042,Dmitri,Korhonen,84
10043,Maria,Mäkelä,50
10044,Anatoly,Koskinen,27
10045,Dmitri,Lehtonen,98
10046,Anya,Hämäläinen,91
10047,Ekaterina,Lehtinen,93
10048,Igor,Virtanen,58
10049,Boris,Virtanen,39
10050,Sofia,Koskinen,93
10051,Sofia,Mäkinen,78
10052,Sofia,Lehtonen,46
10053,Aleksandr,Järvinen,93
10054,Daniil,Hämäläinen,75
10055,Anya,Korhonen,32
10056,Anastasia,Nieminen,58
10057,Alina,Laine,49
10058,Aleksandr,Laine,35
10059,Aleksandr,Heikkinen,93
10060,Daniil,Laine,59
10061,Anastasia,Hämäläinen,36
10062,Alina,Nieminen,85
10063,Anya,Virtanen,39
10064,Daniil,Mäkinen,34
10065,Anatoly,Laine,89
10066,Igor,Heikkinen,37
10067,Nikita,Järvinen,63
10068,Leonid,Lehtinen,31
10069,Sofia,Hämäläinen,50
10070,Anastasia,Koskinen,88
10071,Maria,Lehtinen,18
10072,Anatoly,Mäkelä,63
10073,Igor,Lehtinen,91
10074,Sofia,Koskinen,25
10075,Nikita,Nieminen,42
10076,Maria,Virtanen,44
10077,Anatoly,Koskinen,22
10078,Daniil,Mäkelä,69
10079,Maria,Laine,72
10080,Daniil,Koskinen,71
10081,Sofia,Lehtinen,95
10082,Alina,Lehtinen,35
10083,Alexei,Korhonen,94
10084,Boris,Järvinen,45
10085,Anatoly,Lehtonen,79
10086,Maria,Virtanen,88
10087,Leonid,Mäkinen,93
10088,Igor,Lehtinen,34
10089,Boris,Laine,47
10090,Anastasia,Nieminen,57
10091,Alina,Koskinen,51
10092,Leonid,Nieminen,70
10093,Anya,Korhonen,43
10094,Boris,Heikkinen,20
10095,Ekaterina,Järvinen,73
10096,Nikita,Koskinen,52
10097,Daniil,Hämäläinen,42
10098,Leonid,Järvinen,98
10099,Alina,Järvinen,86
10100,Aleksandr,Laine,79
10101,Ekaterina,Koskinen,45
10102,Anatoly,Mäkelä,87
10103,Sofia,Järvinen,76
10104,Anya,Lehtinen,69
10105,Anastasia,Koskinen,58
10106,Daniil,Lehtinen,38
10107,Sofia,Nieminen,78
10108,Alexei,Virtanen,26
10109,Anatoly,Lehtinen,38
10110,Sofia,Heikkinen,34
10111,Daniil,Koskinen,37
10112,Daniil,Mäkinen,91
10113,Anastasia,Mäkinen,22
10114,Ekaterina,Nieminen,92
10115,Maria,Lehtinen,22
10116,Nikita,Mäkelä,51
10117,Nikita,Virtanen,45
10118,Dmitri,Heikkinen,77
10119,Daniil,Mäkelä,99
10120,Anastasia,Järvinen,67
10121,Leonid,Laine,20
10122,Anastasia,Mäkelä,23
10123,Ekaterina,Hämäläinen,57
10124,Anatoly,Järvinen,45
10125,Igor,Hämäläinen,49
10126,Aleksandr,Nieminen,57
10127,Igor,Mäkelä,56
10128,Alexei,Mäkelä,35
10129,Sofia,Hämäläinen,68
10130,Boris,Virtanen,97
10131,Dmitri,Koskinen,73
10132,Alexei,Hämäläinen,89
10133,Boris,Mäkelä,66
10134,Alexei,Hämäläinen,87
10135,Sofia,Hämäläinen,74
10136,Maria,Virtanen,75
10137,Aleksandr,Mäkinen,41
10138,Igor,Nieminen,70
10139,Anatoly,Laine,54
10140,Maria,Lehtonen,93
10141,Anya,Virtanen,58
10142,Anastasia,Mäkinen,80
10143,Maria,Mäkinen,54
10144,Aleksandr,Mäkelä,43
10145,Maria,Heikkinen,74
10146,Aleksandr,Hämäläinen,50
10147,Daniil,Nieminen,74
10148,Dmitri,Nieminen,51
10149,Aleksandr,Mäkelä,36
10150,Anatoly,Mäkelä,28
10151,Ekaterina,Heikkinen,63
10152,Sofia,Heikkinen,33
10153,Anya,Korhonen,18
10154,Alina,Virtanen,46
10155,Daniil,Koskinen,19
10156,Sofia,Virtanen,34
10157,Alina,Hämäläinen,74
10158,Ekaterina,Mäkelä,21
10159,Alina,Hämäläinen,34
10160,Igor,Mäkinen,77
10161,Anya,Järvinen,83
10162,Nikita,Mäkelä,36
10163,Boris,Mäkinen,90
10164,Daniil,Järvinen,98
10165,Boris,Lehtonen,62
10166,Anya,Heikkinen,94
10167,Aleksandr,Nieminen,66
10168,Nikita,Virtanen,23
10169,Alexei,Mäkelä,89
10170,Aleksandr,Korhonen,55
10171,Dmitri,Mäkinen,89
10172,Anastasia,Koskinen,28
10173,Boris,Mäkelä,68
10174,Aleksandr,Nieminen,50
